ID,TRT,Herbicide,AI,Rate,Cultivar,Rep,Run,Biomass,CNTRLAVG,VSCNTRL,Biomass_Red.
1371,33,Classic,chlorimuron-ethyl,52.5,CRS-1,2,1,0.13,1.41,0.09,0.91
1372,33,Classic,chlorimuron-ethyl,52.5,CRS-1,3,1,0.08,1.41,0.06,0.94
1373,34,Classic,chlorimuron-ethyl,105,CRS-1,1,1,0.06,1.41,0.04,0.96
1374,34,Classic,chlorimuron-ethyl,105,CRS-1,2,1,0.14,1.41,0.10,0.90
1375,34,Classic,chlorimuron-ethyl,105,CRS-1,3,1,0.07,1.41,0.05,0.95
1376,35,Classic,chlorimuron-ethyl,210,CRS-1,1,1,0.11,1.41,0.08,0.92
1377,35,Classic,chlorimuron-ethyl,210,CRS-1,2,1,0.08,1.41,0.06,0.94
1378,35,Classic,chlorimuron-ethyl,210,CRS-1,3,1,0.1,1.41,0.07,0.93
,0,Control,imazethapyr,0,CRS-1,1,1,1.28,1.41,0.91,0.09
,0,Control,imazethapyr,0,CRS-1,2,1,1.57,1.41,1.00,0.00
,0,Control,imazethapyr,0,CRS-1,3,1,1.32,1.41,0.94,0.06
,0,Control,imazethapyr,0,CRS-1,4,1,1.47,1.41,1.00,0.00
,0,Control,imazethapyr,0,CRS-1,5,1,1.22,1.41,0.87,0.13
,0,Control,imazethapyr,0,CRS-1,6,1,1.6,1.41,1.00,0.00
1379,36,Pursuit,imazethapyr,8.8,CRS-1,1,1,0.87,1.41,0.62,0.38
1380,36,Pursuit,imazethapyr,8.8,CRS-1,2,1,1,1.41,0.71,0.29
1381,36,Pursuit,imazethapyr,8.8,CRS-1,3,1,0.91,1.41,0.65,0.35
1382,37,Pursuit,imazethapyr,17.5,CRS-1,1,1,0.3,1.41,0.21,0.79
1383,37,Pursuit,imazethapyr,17.5,CRS-1,2,1,0.77,1.41,0.55,0.45
1384,37,Pursuit,imazethapyr,17.5,CRS-1,3,1,0.59,1.41,0.42,0.58
1385,38,Pursuit,imazethapyr,35,CRS-1,1,1,0.49,1.41,0.35,0.65
1386,38,Pursuit,imazethapyr,35,CRS-1,2,1,0.48,1.41,0.34,0.66
1387,38,Pursuit,imazethapyr,35,CRS-1,3,1,0.27,1.41,0.19,0.81
1388,39,Pursuit,imazethapyr,52.5,CRS-1,1,1,0.37,1.41,0.26,0.74
1389,39,Pursuit,imazethapyr,52.5,CRS-1,2,1,0.09,1.41,0.06,0.94
1390,39,Pursuit,imazethapyr,52.5,CRS-1,3,1,0.15,1.41,0.11,0.89
1391,40,Pursuit,imazethapyr,70,CRS-1,1,1,0.31,1.41,0.22,0.78
1392,40,Pursuit,imazethapyr,70,CRS-1,2,1,0.21,1.41,0.15,0.85
1393,40,Pursuit,imazethapyr,70,CRS-1,3,1,0.19,1.41,0.13,0.87
1394,41,Pursuit,imazethapyr,140,CRS-1,1,1,0.17,1.41,0.12,0.88
1395,41,Pursuit,imazethapyr,140,CRS-1,2,1,0.17,1.41,0.12,0.88
1396,41,Pursuit,imazethapyr,140,CRS-1,3,1,0.26,1.41,0.18,0.82
1397,42,Pursuit,imazethapyr,280,CRS-1,1,1,0.11,1.41,0.08,0.92
1398,42,Pursuit,imazethapyr,280,CRS-1,2,1,0.11,1.41,0.08,0.92
1399,42,Pursuit,imazethapyr,280,CRS-1,3,1,0.09,1.41,0.06,0.94
,0,Control,chloransulam-methyl,0,CRS-1,1,1,1.28,1.41,0.91,0.09
,0,Control,chloransulam-methyl,0,CRS-1,2,1,1.57,1.41,1.00,0.00
,0,Control,chloransulam-methyl,0,CRS-1,3,1,1.32,1.41,0.94,0.06
,0,Control,chloransulam-methyl,0,CRS-1,4,1,1.47,1.41,1.00,0.00
,0,Control,chloransulam-methyl,0,CRS-1,5,1,1.22,1.41,0.87,0.13
,0,Control,chloransulam-methyl,0,CRS-1,6,1,1.6,1.41,1.00,0.00
1400,43,FirstRate,chloransulam-methyl,4.4,CRS-1,1,1,0.34,1.41,0.24,0.76
1401,43,FirstRate,chloransulam-methyl,4.4,CRS-1,2,1,0.47,1.41,0.33,0.67
1402,43,FirstRate,chloransulam-methyl,4.4,CRS-1,3,1,0.14,1.41,0.10,0.90
1403,44,FirstRate,chloransulam-methyl,8.8,CRS-1,1,1,0.45,1.41,0.32,0.68
1404,44,FirstRate,chloransulam-methyl,8.8,CRS-1,2,1,0.28,1.41,0.20,0.80
1405,44,FirstRate,chloransulam-methyl,8.8,CRS-1,3,1,0.15,1.41,0.11,0.89
1406,45,FirstRate,chloransulam-methyl,17.7,CRS-1,1,1,0.09,1.41,0.06,0.94
1407,45,FirstRate,chloransulam-methyl,17.7,CRS-1,2,1,0.11,1.41,0.08,0.92
1408,45,FirstRate,chloransulam-methyl,17.7,CRS-1,3,1,0.09,1.41,0.06,0.94
1409,46,FirstRate,chloransulam-methyl,26.5,CRS-1,1,1,0.16,1.41,0.11,0.89
1410,46,FirstRate,chloransulam-methyl,26.5,CRS-1,2,1,0.39,1.41,0.28,0.72
1411,46,FirstRate,chloransulam-methyl,26.5,CRS-1,3,1,,1.41,0.00,1.00
1412,47,FirstRate,chloransulam-methyl,35.3,CRS-1,1,1,0.16,1.41,0.11,0.89
1413,47,FirstRate,chloransulam-methyl,35.3,CRS-1,2,1,0.25,1.41,0.18,0.82
1414,47,FirstRate,chloransulam-methyl,35.3,CRS-1,3,1,0.25,1.41,0.18,0.82
1415,48,FirstRate,chloransulam-methyl,70.6,CRS-1,1,1,0.12,1.41,0.09,0.91
1416,48,FirstRate,chloransulam-methyl,70.6,CRS-1,2,1,0.08,1.41,0.06,0.94
1417,48,FirstRate,chloransulam-methyl,70.6,CRS-1,3,1,0.1,1.41,0.07,0.93
1418,49,FirstRate,chloransulam-methyl,141,CRS-1,1,1,0,1.41,0.00,1.00
1419,49,FirstRate,chloransulam-methyl,141,CRS-1,2,1,0.1,1.41,0.07,0.93
1420,49,FirstRate,chloransulam-methyl,141,CRS-1,3,1,0.03,1.41,0.02,0.98
,0,Control,atrazine,0,CRS-1,1,1,1.28,1.41,0.91,0.09
,0,Control,atrazine,0,CRS-1,2,1,1.57,1.41,1.00,0.00
,0,Control,atrazine,0,CRS-1,3,1,1.32,1.41,0.94,0.06
,0,Control,atrazine,0,CRS-1,4,1,1.47,1.41,1.00,0.00
,0,Control,atrazine,0,CRS-1,5,1,1.22,1.41,0.87,0.13
,0,Control,atrazine,0,CRS-1,6,1,1.6,1.41,1.00,0.00
1421,50,Aatrex 4L,atrazine,210,CRS-1,1,1,0,1.41,0.00,1.00
1422,50,Aatrex 4L,atrazine,210,CRS-1,2,1,0,1.41,0.00,1.00
1423,50,Aatrex 4L,atrazine,210,CRS-1,3,1,0,1.41,0.00,1.00
1424,51,Aatrex 4L,atrazine,420,CRS-1,1,1,0.14,1.41,0.10,0.90
1425,51,Aatrex 4L,atrazine,420,CRS-1,2,1,0.06,1.41,0.04,0.96
1426,51,Aatrex 4L,atrazine,420,CRS-1,3,1,0.25,1.41,0.18,0.82
1427,52,Aatrex 4L,atrazine,840,CRS-1,1,1,0,1.41,0.00,1.00
1428,52,Aatrex 4L,atrazine,840,CRS-1,2,1,0,1.41,0.00,1.00
1429,52,Aatrex 4L,atrazine,840,CRS-1,3,1,0,1.41,0.00,1.00
1430,53,Aatrex 4L,atrazine,1260,CRS-1,1,1,0.04,1.41,0.03,0.97
1431,53,Aatrex 4L,atrazine,1260,CRS-1,2,1,0,1.41,0.00,1.00
1432,53,Aatrex 4L,atrazine,1260,CRS-1,3,1,0,1.41,0.00,1.00
1433,54,Aatrex 4L,atrazine,1680,CRS-1,1,1,0.01,1.41,0.01,0.99
1434,54,Aatrex 4L,atrazine,1680,CRS-1,2,1,0,1.41,0.00,1.00
1435,54,Aatrex 4L,atrazine,1680,CRS-1,3,1,0,1.41,0.00,1.00
1436,55,Aatrex 4L,atrazine,3360,CRS-1,1,1,0,1.41,0.00,1.00
1437,55,Aatrex 4L,atrazine,3360,CRS-1,2,1,0,1.41,0.00,1.00
1438,55,Aatrex 4L,atrazine,3360,CRS-1,3,1,0,1.41,0.00,1.00
1439,56,Aatrex 4L,atrazine,6700,CRS-1,1,1,0,1.41,0.00,1.00
1440,56,Aatrex 4L,atrazine,6700,CRS-1,2,1,0,1.41,0.00,1.00
1441,56,Aatrex 4L,atrazine,6700,CRS-1,3,1,0,1.41,0.00,1.00
,0,Control,fomesafen,0,CRS-1,1,1,1.28,1.41,0.91,0.09
,0,Control,fomesafen,0,CRS-1,2,1,1.57,1.41,1.00,0.00
,0,Control,fomesafen,0,CRS-1,3,1,1.32,1.41,0.94,0.06
,0,Control,fomesafen,0,CRS-1,4,1,1.47,1.41,1.00,0.00
,0,Control,fomesafen,0,CRS-1,5,1,1.22,1.41,0.87,0.13
,0,Control,fomesafen,0,CRS-1,6,1,1.6,1.41,1.00,0.00
1442,57,Flexstar,fomesafen,33,CRS-1,1,1,0.88,1.41,0.62,0.38
1443,57,Flexstar,fomesafen,33,CRS-1,2,1,0.78,1.41,0.55,0.45
1444,57,Flexstar,fomesafen,33,CRS-1,3,1,0.69,1.41,0.49,0.51
1445,58,Flexstar,fomesafen,66,CRS-1,1,1,0.83,1.41,0.59,0.41
1446,58,Flexstar,fomesafen,66,CRS-1,2,1,0.68,1.41,0.48,0.52
1447,58,Flexstar,fomesafen,66,CRS-1,3,1,0.47,1.41,0.33,0.67
1448,59,Flexstar,fomesafen,132,CRS-1,1,1,0.91,1.41,0.65,0.35
1449,59,Flexstar,fomesafen,132,CRS-1,2,1,1.04,1.41,0.74,0.26
1450,59,Flexstar,fomesafen,132,CRS-1,3,1,0.99,1.41,0.70,0.30
1451,60,Flexstar,fomesafen,198,CRS-1,1,1,0.04,1.41,0.03,0.97
1452,60,Flexstar,fomesafen,198,CRS-1,2,1,0,1.41,0.00,1.00
1453,60,Flexstar,fomesafen,198,CRS-1,3,1,0,1.41,0.00,1.00
1454,61,Flexstar,fomesafen,263,CRS-1,1,1,0,1.41,0.00,1.00
1455,61,Flexstar,fomesafen,263,CRS-1,2,1,0,1.41,0.00,1.00
1456,61,Flexstar,fomesafen,263,CRS-1,3,1,0.16,1.41,0.11,0.89
1457,62,Flexstar,fomesafen,527,CRS-1,1,1,0,1.41,0.00,1.00
1458,62,Flexstar,fomesafen,527,CRS-1,2,1,0,1.41,0.00,1.00
1459,62,Flexstar,fomesafen,527,CRS-1,3,1,0,1.41,0.00,1.00
1460,63,Flexstar,fomesafen,1050,CRS-1,1,1,0,1.41,0.00,1.00
1461,63,Flexstar,fomesafen,1050,CRS-1,2,1,0,1.41,0.00,1.00
1462,63,Flexstar,fomesafen,1050,CRS-1,3,1,0,1.41,0.00,1.00
,0,Control,isoxaflutole,0,CRS-1,1,1,1.28,1.41,0.91,0.09
,0,Control,isoxaflutole,0,CRS-1,2,1,1.57,1.41,1.00,0.00
,0,Control,isoxaflutole,0,CRS-1,3,1,1.32,1.41,0.94,0.06
,0,Control,isoxaflutole,0,CRS-1,4,1,1.47,1.41,1.00,0.00
,0,Control,isoxaflutole,0,CRS-1,5,1,1.22,1.41,0.87,0.13
,0,Control,isoxaflutole,0,CRS-1,6,1,1.6,1.41,1.00,0.00
1463,64,Balance Flexx,isoxaflutole,9.9,CRS-1,1,1,0.28,1.41,0.20,0.80
1464,64,Balance Flexx,isoxaflutole,9.9,CRS-1,2,1,0.12,1.41,0.09,0.91
1465,64,Balance Flexx,isoxaflutole,9.9,CRS-1,3,1,0.16,1.41,0.11,0.89
1466,65,Balance Flexx,isoxaflutole,19.7,CRS-1,1,1,0.34,1.41,0.24,0.76
1467,65,Balance Flexx,isoxaflutole,19.7,CRS-1,2,1,0.19,1.41,0.13,0.87
1468,65,Balance Flexx,isoxaflutole,19.7,CRS-1,3,1,0.11,1.41,0.08,0.92
1469,66,Balance Flexx,isoxaflutole,39.4,CRS-1,1,1,0.18,1.41,0.13,0.87
1470,66,Balance Flexx,isoxaflutole,39.4,CRS-1,2,1,0,1.41,0.00,1.00
1471,66,Balance Flexx,isoxaflutole,39.4,CRS-1,3,1,0,1.41,0.00,1.00
1472,67,Balance Flexx,isoxaflutole,59,CRS-1,1,1,0.07,1.41,0.05,0.95
1473,67,Balance Flexx,isoxaflutole,59,CRS-1,2,1,0.07,1.41,0.05,0.95
1474,67,Balance Flexx,isoxaflutole,59,CRS-1,3,1,0,1.41,0.00,1.00
1475,68,Balance Flexx,isoxaflutole,79,CRS-1,1,1,0.09,1.41,0.06,0.94
1476,68,Balance Flexx,isoxaflutole,79,CRS-1,2,1,0.04,1.41,0.03,0.97
1477,68,Balance Flexx,isoxaflutole,79,CRS-1,3,1,0,1.41,0.00,1.00
1478,69,Balance Flexx,isoxaflutole,158,CRS-1,1,1,0,1.41,0.00,1.00
1479,69,Balance Flexx,isoxaflutole,158,CRS-1,2,1,0,1.41,0.00,1.00
1480,69,Balance Flexx,isoxaflutole,158,CRS-1,3,1,0,1.41,0.00,1.00
1481,70,Balance Flexx,isoxaflutole,315,CRS-1,1,1,0,1.41,0.00,1.00
1482,70,Balance Flexx,isoxaflutole,315,CRS-1,2,1,0,1.41,0.00,1.00
1483,70,Balance Flexx,isoxaflutole,315,CRS-1,3,1,0.06,1.41,0.04,0.96
,0,Control,topramezone,0,CRS-1,1,1,1.28,1.41,0.91,0.09
,0,Control,topramezone,0,CRS-1,2,1,1.57,1.41,1.00,0.00
,0,Control,topramezone,0,CRS-1,3,1,1.32,1.41,0.94,0.06
,0,Control,topramezone,0,CRS-1,4,1,1.47,1.41,1.00,0.00
,0,Control,topramezone,0,CRS-1,5,1,1.22,1.41,0.87,0.13
,0,Control,topramezone,0,CRS-1,6,1,1.6,1.41,1.00,0.00
1484,71,Armezon,topramezone,2.3,CRS-1,1,1,0.05,1.41,0.04,0.96
1485,71,Armezon,topramezone,2.3,CRS-1,2,1,0.04,1.41,0.03,0.97
1486,71,Armezon,topramezone,2.3,CRS-1,3,1,0.08,1.41,0.06,0.94
1487,72,Armezon,topramezone,4.6,CRS-1,1,1,0.05,1.41,0.04,0.96
1488,72,Armezon,topramezone,4.6,CRS-1,2,1,0,1.41,0.00,1.00
1489,72,Armezon,topramezone,4.6,CRS-1,3,1,0,1.41,0.00,1.00
1490,73,Armezon,topramezone,9.2,CRS-1,1,1,0.05,1.41,0.04,0.96
1491,73,Armezon,topramezone,9.2,CRS-1,2,1,0.03,1.41,0.02,0.98
1492,73,Armezon,topramezone,9.2,CRS-1,3,1,0.08,1.41,0.06,0.94
1493,74,Armezon,topramezone,13.8,CRS-1,1,1,0.06,1.41,0.04,0.96
1494,74,Armezon,topramezone,13.8,CRS-1,2,1,0.07,1.41,0.05,0.95
1495,74,Armezon,topramezone,13.8,CRS-1,3,1,0,1.41,0.00,1.00
1496,75,Armezon,topramezone,18.4,CRS-1,1,1,0.07,1.41,0.05,0.95
1497,75,Armezon,topramezone,18.4,CRS-1,2,1,0.03,1.41,0.02,0.98
1498,75,Armezon,topramezone,18.4,CRS-1,3,1,0.03,1.41,0.02,0.98
1499,76,Armezon,topramezone,36.8,CRS-1,1,1,0,1.41,0.00,1.00
1500,76,Armezon,topramezone,36.8,CRS-1,2,1,0,1.41,0.00,1.00
1501,76,Armezon,topramezone,36.8,CRS-1,3,1,0,1.41,0.00,1.00
1502,77,Armezon,topramezone,73.6,CRS-1,1,1,0,1.41,0.00,1.00
1503,77,Armezon,topramezone,73.6,CRS-1,2,1,0,1.41,0.00,1.00
1504,77,Armezon,topramezone,73.6,CRS-1,3,1,0,1.41,0.00,1.00
,0,Control,mesotrione,0,CRS-1,1,1,1.28,1.41,0.91,0.09
,0,Control,mesotrione,0,CRS-1,2,1,1.57,1.41,1.00,0.00
,0,Control,mesotrione,0,CRS-1,3,1,1.32,1.41,0.94,0.06
,0,Control,mesotrione,0,CRS-1,4,1,1.47,1.41,1.00,0.00
,0,Control,mesotrione,0,CRS-1,5,1,1.22,1.41,0.87,0.13
,0,Control,mesotrione,0,CRS-1,6,1,1.6,1.41,1.00,0.00
1505,78,Callisto,mesotrione,13.1,CRS-1,1,1,0.05,1.41,0.04,0.96
1506,78,Callisto,mesotrione,13.1,CRS-1,2,1,0.09,1.41,0.06,0.94
1507,78,Callisto,mesotrione,13.1,CRS-1,3,1,0.11,1.41,0.08,0.92
1508,79,Callisto,mesotrione,26.3,CRS-1,1,1,0.08,1.41,0.06,0.94
1509,79,Callisto,mesotrione,26.3,CRS-1,2,1,0.03,1.41,0.02,0.98
1510,79,Callisto,mesotrione,26.3,CRS-1,3,1,0.06,1.41,0.04,0.96
1511,80,Callisto,mesotrione,52.5,CRS-1,1,1,0.09,1.41,0.06,0.94
1512,80,Callisto,mesotrione,52.5,CRS-1,2,1,,1.41,0.00,1.00
1513,80,Callisto,mesotrione,52.5,CRS-1,3,1,0.06,1.41,0.04,0.96
1514,81,Callisto,mesotrione,79,CRS-1,1,1,0.07,1.41,0.05,0.95
1515,81,Callisto,mesotrione,79,CRS-1,2,1,0.06,1.41,0.04,0.96
1516,81,Callisto,mesotrione,79,CRS-1,3,1,0.06,1.41,0.04,0.96
1517,82,Callisto,mesotrione,105,CRS-1,1,1,0.03,1.41,0.02,0.98
1518,82,Callisto,mesotrione,105,CRS-1,2,1,0.1,1.41,0.07,0.93
1519,82,Callisto,mesotrione,105,CRS-1,3,1,0.06,1.41,0.04,0.96
1520,83,Callisto,mesotrione,210,CRS-1,1,1,0.06,1.41,0.04,0.96
1521,83,Callisto,mesotrione,210,CRS-1,2,1,0,1.41,0.00,1.00
1522,83,Callisto,mesotrione,210,CRS-1,3,1,0,1.41,0.00,1.00
1523,84,Callisto,mesotrione,420,CRS-1,1,1,0,1.41,0.00,1.00
1524,84,Callisto,mesotrione,420,CRS-1,2,1,0,1.41,0.00,1.00
1525,84,Callisto,mesotrione,420,CRS-1,3,1,0,1.41,0.00,1.00
,0,Control,tembotrione,0,CRS-1,1,1,1.28,1.41,0.91,0.09
,0,Control,tembotrione,0,CRS-1,2,1,1.57,1.41,1.00,0.00
,0,Control,tembotrione,0,CRS-1,3,1,1.32,1.41,0.94,0.06
,0,Control,tembotrione,0,CRS-1,4,1,1.47,1.41,1.00,0.00
,0,Control,tembotrione,0,CRS-1,5,1,1.22,1.41,0.87,0.13
,0,Control,tembotrione,0,CRS-1,6,1,1.6,1.41,1.00,0.00
1526,85,Laudis,tembotrione,11.5,CRS-1,1,1,0.07,1.41,0.05,0.95
1527,85,Laudis,tembotrione,11.5,CRS-1,2,1,0.09,1.41,0.06,0.94
1528,85,Laudis,tembotrione,11.5,CRS-1,3,1,0.06,1.41,0.04,0.96
1529,86,Laudis,tembotrione,23,CRS-1,1,1,0.08,1.41,0.06,0.94
1530,86,Laudis,tembotrione,23,CRS-1,2,1,0.08,1.41,0.06,0.94
1531,86,Laudis,tembotrione,23,CRS-1,3,1,0.08,1.41,0.06,0.94
1532,87,Laudis,tembotrione,46,CRS-1,1,1,0,1.41,0.00,1.00
1533,87,Laudis,tembotrione,46,CRS-1,2,1,0,1.41,0.00,1.00
1534,87,Laudis,tembotrione,46,CRS-1,3,1,0,1.41,0.00,1.00
1535,88,Laudis,tembotrione,69,CRS-1,1,1,0.07,1.41,0.05,0.95
1536,88,Laudis,tembotrione,69,CRS-1,2,1,0.07,1.41,0.05,0.95
1537,88,Laudis,tembotrione,69,CRS-1,3,1,0.05,1.41,0.04,0.96
1538,89,Laudis,tembotrione,92,CRS-1,1,1,0.08,1.41,0.06,0.94
1539,89,Laudis,tembotrione,92,CRS-1,2,1,0.08,1.41,0.06,0.94
1540,89,Laudis,tembotrione,92,CRS-1,3,1,0,1.41,0.00,1.00
1541,90,Laudis,tembotrione,184,CRS-1,1,1,0,1.41,0.00,1.00
1542,90,Laudis,tembotrione,184,CRS-1,2,1,0,1.41,0.00,1.00
1543,90,Laudis,tembotrione,184,CRS-1,3,1,0,1.41,0.00,1.00
1544,91,Laudis,tembotrione,368,CRS-1,1,1,0.05,1.41,0.04,0.96
1545,91,Laudis,tembotrione,368,CRS-1,2,1,0,1.41,0.00,1.00
1546,91,Laudis,tembotrione,368,CRS-1,3,1,0,1.41,0.00,1.00
,0,Control,rimsulfuron,0,X-59,1,2,2.6,1.65,1.00,0.00
,0,Control,rimsulfuron,0,X-59,2,2,1.35,1.65,0.82,0.18
,0,Control,rimsulfuron,0,X-59,3,2,1.81,1.65,1.00,0.00
,0,Control,rimsulfuron,0,X-59,4,2,1.38,1.65,0.84,0.16
,0,Control,rimsulfuron,0,X-59,5,2,1.69,1.65,1.00,0.00
,0,Control,rimsulfuron,0,X-59,6,2,1.07,1.65,0.65,0.35
3064,22,Resolve SG,rimsulfuron,2.74,X-59,1,2,1.1,1.65,0.67,0.33
3065,22,Resolve SG,rimsulfuron,2.74,X-59,2,2,0.12,1.65,0.07,0.93
3066,22,Resolve SG,rimsulfuron,2.74,X-59,3,2,0.87,1.65,0.53,0.47
3067,23,Resolve SG,rimsulfuron,5.5,X-59,1,2,0.23,1.65,0.14,0.86
3068,23,Resolve SG,rimsulfuron,5.5,X-59,2,2,0.11,1.65,0.07,0.93
3069,23,Resolve SG,rimsulfuron,5.5,X-59,3,2,0.23,1.65,0.14,0.86
3070,24,Resolve SG,rimsulfuron,11,X-59,1,2,0,1.65,0.00,1.00
3071,24,Resolve SG,rimsulfuron,11,X-59,2,2,0.09,1.65,0.05,0.95
3072,24,Resolve SG,rimsulfuron,11,X-59,3,2,0.47,1.65,0.28,0.72
3073,25,Resolve SG,rimsulfuron,16.4,X-59,1,2,0.07,1.65,0.04,0.96
3074,25,Resolve SG,rimsulfuron,16.4,X-59,2,2,0.29,1.65,0.18,0.82
3075,25,Resolve SG,rimsulfuron,16.4,X-59,3,2,0.11,1.65,0.07,0.93
3076,26,Resolve SG,rimsulfuron,22,X-59,1,2,0.18,1.65,0.11,0.89
3077,26,Resolve SG,rimsulfuron,22,X-59,2,2,0.24,1.65,0.15,0.85
3078,26,Resolve SG,rimsulfuron,22,X-59,3,2,0.32,1.65,0.19,0.81
3079,27,Resolve SG,rimsulfuron,44,X-59,1,2,0.18,1.65,0.11,0.89
3080,27,Resolve SG,rimsulfuron,44,X-59,2,2,0.18,1.65,0.11,0.89
3081,27,Resolve SG,rimsulfuron,44,X-59,3,2,0.07,1.65,0.04,0.96
3082,28,Resolve SG,rimsulfuron,88,X-59,1,2,0.21,1.65,0.13,0.87
3083,28,Resolve SG,rimsulfuron,88,X-59,2,2,0.1,1.65,0.06,0.94
3084,28,Resolve SG,rimsulfuron,88,X-59,3,2,0,1.65,0.00,1.00
,0,Control,chlorimuron-ethyl,0,X-59,1,2,2.6,1.65,1.00,0.00
,0,Control,chlorimuron-ethyl,0,X-59,2,2,1.35,1.65,0.82,0.18
,0,Control,chlorimuron-ethyl,0,X-59,3,2,1.81,1.65,1.00,0.00
,0,Control,chlorimuron-ethyl,0,X-59,4,2,1.38,1.65,0.84,0.16
,0,Control,chlorimuron-ethyl,0,X-59,5,2,1.69,1.65,1.00,0.00
,0,Control,chlorimuron-ethyl,0,X-59,6,2,1.07,1.65,0.65,0.35
3085,29,Classic,chlorimuron-ethyl,6.6,X-59,1,2,0.23,1.65,0.14,0.86
3086,29,Classic,chlorimuron-ethyl,6.6,X-59,2,2,0,1.65,0.00,1.00
3087,29,Classic,chlorimuron-ethyl,6.6,X-59,3,2,0.34,1.65,0.21,0.79
3088,30,Classic,chlorimuron-ethyl,13.1,X-59,1,2,0.31,1.65,0.19,0.81
3089,30,Classic,chlorimuron-ethyl,13.1,X-59,2,2,0.16,1.65,0.10,0.90
3090,30,Classic,chlorimuron-ethyl,13.1,X-59,3,2,0.18,1.65,0.11,0.89
3091,31,Classic,chlorimuron-ethyl,26.3,X-59,1,2,0.7,1.65,0.42,0.58
3092,31,Classic,chlorimuron-ethyl,26.3,X-59,2,2,0.21,1.65,0.13,0.87
3093,31,Classic,chlorimuron-ethyl,26.3,X-59,3,2,0.43,1.65,0.26,0.74
3094,32,Classic,chlorimuron-ethyl,39.4,X-59,1,2,0.43,1.65,0.26,0.74
3095,32,Classic,chlorimuron-ethyl,39.4,X-59,2,2,0.51,1.65,0.31,0.69
3096,32,Classic,chlorimuron-ethyl,39.4,X-59,3,2,0.12,1.65,0.07,0.93
3097,33,Classic,chlorimuron-ethyl,52.5,X-59,1,2,0.14,1.65,0.08,0.92
3098,33,Classic,chlorimuron-ethyl,52.5,X-59,2,2,0.19,1.65,0.12,0.88
3099,33,Classic,chlorimuron-ethyl,52.5,X-59,3,2,0.25,1.65,0.15,0.85
3100,34,Classic,chlorimuron-ethyl,105,X-59,1,2,0,1.65,0.00,1.00
3101,34,Classic,chlorimuron-ethyl,105,X-59,2,2,0.13,1.65,0.08,0.92
3102,34,Classic,chlorimuron-ethyl,105,X-59,3,2,0.19,1.65,0.12,0.88
3103,35,Classic,chlorimuron-ethyl,210,X-59,1,2,0,1.65,0.00,1.00
3104,35,Classic,chlorimuron-ethyl,210,X-59,2,2,0,1.65,0.00,1.00
3105,35,Classic,chlorimuron-ethyl,210,X-59,3,2,0,1.65,0.00,1.00
,0,Control,imazethapyr,0,X-59,1,2,2.6,1.65,1.00,0.00
,0,Control,imazethapyr,0,X-59,2,2,1.35,1.65,0.82,0.18
,0,Control,imazethapyr,0,X-59,3,2,1.81,1.65,1.00,0.00
,0,Control,imazethapyr,0,X-59,4,2,1.38,1.65,0.84,0.16
,0,Control,imazethapyr,0,X-59,5,2,1.69,1.65,1.00,0.00
,0,Control,imazethapyr,0,X-59,6,2,1.07,1.65,0.65,0.35
3106,36,Pursuit,imazethapyr,8.8,X-59,1,2,1.78,1.65,1.00,0.00
3107,36,Pursuit,imazethapyr,8.8,X-59,2,2,2.06,1.65,1.00,0.00
3108,36,Pursuit,imazethapyr,8.8,X-59,3,2,0.95,1.65,0.58,0.42
3109,37,Pursuit,imazethapyr,17.5,X-59,1,2,1.42,1.65,0.86,0.14
3110,37,Pursuit,imazethapyr,17.5,X-59,2,2,1.46,1.65,0.88,0.12
3111,37,Pursuit,imazethapyr,17.5,X-59,3,2,1.69,1.65,1.00,0.00
3112,38,Pursuit,imazethapyr,35,X-59,1,2,1.12,1.65,0.68,0.32
3113,38,Pursuit,imazethapyr,35,X-59,2,2,0.85,1.65,0.52,0.48
3114,38,Pursuit,imazethapyr,35,X-59,3,2,0.29,1.65,0.18,0.82
3115,39,Pursuit,imazethapyr,52.5,X-59,1,2,0.37,1.65,0.22,0.78
3116,39,Pursuit,imazethapyr,52.5,X-59,2,2,0.33,1.65,0.20,0.80
3117,39,Pursuit,imazethapyr,52.5,X-59,3,2,0.36,1.65,0.22,0.78
3118,40,Pursuit,imazethapyr,70,X-59,1,2,0,1.65,0.00,1.00
3119,40,Pursuit,imazethapyr,70,X-59,2,2,0.37,1.65,0.22,0.78
3120,40,Pursuit,imazethapyr,70,X-59,3,2,0.35,1.65,0.21,0.79
3121,41,Pursuit,imazethapyr,140,X-59,1,2,0.21,1.65,0.13,0.87
3122,41,Pursuit,imazethapyr,140,X-59,2,2,0.4,1.65,0.24,0.76
3123,41,Pursuit,imazethapyr,140,X-59,3,2,0.22,1.65,0.13,0.87
3124,42,Pursuit,imazethapyr,280,X-59,1,2,0.08,1.65,0.05,0.95
3125,42,Pursuit,imazethapyr,280,X-59,2,2,0.11,1.65,0.07,0.93
3126,42,Pursuit,imazethapyr,280,X-59,3,2,0.12,1.65,0.07,0.93
,0,Control,chloransulam-methyl,0,X-59,1,2,2.6,1.65,1.00,0.00
,0,Control,chloransulam-methyl,0,X-59,2,2,1.35,1.65,0.82,0.18
,0,Control,chloransulam-methyl,0,X-59,3,2,1.81,1.65,1.00,0.00
,0,Control,chloransulam-methyl,0,X-59,4,2,1.38,1.65,0.84,0.16
